Gene_ID,CON_3.06,CON_3.13,CON_3.17,CON_3.18,SG_3.36,SG_3.63,SG_3.72,SG_3.80,FOBS_3.28,FOBS_3.38,FOBS_3.75,FOBS_3.83,DIO_3.56,DIO_3.61,DIO_3.81,DIO_3.88,FOBS vs SG log2FoldChange,FOBS vs SG stat,FOBS vs SG pvalue,FOBS vs SG padj,FOBS vs CON log2FoldChange,FOBS vs CON stat,FOBS vs CON pvalue,FOBS vs CON padj,FOBS vs DIO log2FoldChange,FOBS vs DIO stat,FOBS vs DIO pvalue,FOBS vs DIO padj,SG vs CON log2FoldChange,SG vs CON stat,SG vs CON pvalue,SG vs CON padj,SG vs DIO log2FoldChange,SG vs DIO stat,threshold,SG vs DIO padj,CON vs DIO log2FoldChange,CON vs DIO stat,CON vs DIO pvalue,CON vs DIO padj,h1.baseMean,h1.log2FoldChange,h1.lfcSE,h1.stat,h1.pvalue,h1.padj,h2.baseMean,h2.log2FoldChange,h2.lfcSE,h2.stat,h2.pvalue,h2.padj,h3.baseMean,h3.log2FoldChange,h3.lfcSE,h3.stat,h3.pvalue,h3.padj
Dkkl1,224.945749275523,734.643597802986,792.094483907609,219.707637309927,742.480650271512,457.165545744064,884.420974441842,786.40467301169,375.393760164312,1065.7431676896001,752.524694357313,975.978220306812,265.336305498721,246.238901968145,364.381481461968,332.458625832433,-0.156983822,-0.56811872299999999,0.56995435500000002,0.74740592299999997,-0.36870880499999997,-1.294150334,0.195613498,0.93515084800000003,-1.1049093210000001,-4.0423197169999998,5.2899999999999998E-5,1.1133196E-2,-0.39850086400000001,-1.1096588329999999,0.26714606899999999,0.49194063799999999,-1.0818096079999999,-4.6055604240000001,4.11e-6,1.1802329999999999E-3,-0.489827079,-1.4930620349999999,0.13542094900000001,0.67374767599999996,583.269642,-8.3033750000000003E-2,0.237336826,-0.349856157,0.72644665200000003,0.93331416599999995,519.9621466,-1.0818096079999999,0.23489206700000001,-4.6055604240000001,4.1099999999999996E-6,1.1802329999999999E-3,557.9820944,-1.1049093210000001,0.27333545999999997,-4.0423197169999998,5.2899999999999998E-5,1.1133196E-2
Dll4,909.234877232575,820.964679697085,1130.51716400536,855.344874555848,950.01707039169,588.175659054158,737.170812418838,879.474561831398,2216.34989053682,907.881888804128,868.504929038704,1257.58559743739,1083.12408220526,2054.65076987339,2374.4068348647,1330.84635588663,-0.65802905599999995,-2.3874752350000001,1.6964546E-2,8.1581999000000002E-2,-0.35488597399999999,-1.413351617,0.157552364,0.89463543599999995,0.28887733900000001,0.94982574399999997,0.342200803,0.93505620199999995,0.26136547399999999,1.3624364600000001,0.17306018400000001,0.39251617100000002,0.97477533699999996,3.603561553,3.13886e-4,1.8799409999999999E-2,0.74243013199999996,2.8631467490000002,4.1945619999999998E-3,0.15492256500000001,1213.0349,0.67260289699999998,0.19336107899999999,3.4784812980000002,5.0426400000000004E-4,6.3317862000000003E-2,1290.754652,0.97477533699999996,0.27050331300000002,3.603561553,3.1388599999999998E-4,1.8799409999999999E-2,1559.337417,0.28887733900000001,0.30413719700000003,0.94982574399999997,0.342200803,0.93505620199999995
Dock6,3532.97147391557,3155.29425256382,5489.56820146467,3486.38509350825,3231.48998689598,3212.04512439779,3218.67887577216,3012.15074387994,5479.70613795405,3459.21645987561,3578.25492166902,3692.13459800817,3187.78600245813,5547.93526057175,5541.8018719051,4693.97912979108,-0.39283572999999999,-2.3289648249999999,1.9860928999999999E-2,9.0405236999999999E-2,-2.3023844000000002E-2,-0.10833688800000001,0.91372846299999999,0.99985749700000004,0.20335176099999999,0.86631080299999996,0.38631974400000002,0.95232104900000003,0.327995906,1.7596412699999999,7.8468649000000001E-2,0.27796701099999999,0.56709536299999996,2.8217092720000001,0.004776846,9.3202667000000003E-2,0.23495252,0.97671523100000002,0.328710153,0.85095509599999997,4047.125075,0.287710992,0.15379588499999999,1.870732713,6.1382138000000003E-2,0.46017838700000002,4060.843949,0.56709536299999996,0.20097582999999999,2.8217092720000001,4.7768460000000004E-3,9.3202667000000003E-2,4515.032056,0.20335176099999999,0.23473303200000001,0.86631080299999996,0.38631974400000002,0.95232104900000003
Dok4,501.803873672719,434.7308588269,640.204649400921,502.379196494589,391.996829971918,394.591468835891,427.829699931297,424.916817513053,659.686754059859,461.571586392319,584.314730739359,636.746371893988,439.658507874907,796.201609566971,681.411389198348,606.041774865867,-0.55098716700000006,-3.870480084,1.08621E-4,1.888823E-3,-0.132711674,-0.77077403300000003,0.44084088100000002,0.99985749700000004,0.10165605799999999,0.467639111,0.640042691,0.97642661900000005,0.37112741599999999,2.5146859770000001,1.1913844999999999E-2,0.14317980499999999,0.60097205399999998,2.9941123599999999,0.002752446,6.8723991999999998E-2,0.242429432,1.114666766,0.26499324800000001,0.81333425599999998,546.8188745,0.36260758999999998,0.13661675000000001,2.6541956980000001,7.9497709999999996E-3,0.210695099,533.982467,0.60097205399999998,0.20071793600000001,2.9941123599999999,2.752446E-3,6.8723991999999998E-2,623.7270163,0.10165605799999999,0.21738142899999999,0.467639111,0.640042691,0.97642661900000005
Dsel,1848.7153266621,959.627768027037,1011.42839866479,1574.38831816835,705.407952931884,785.410151575596,770.929007645484,1162.80370210767,825.866616472433,817.596714880784,1422.27215206981,1320.61400118718,1014.46585668708,1499.03495708296,1251.30641870965,1350.87804017729,-0.36912175000000003,-1.621296847,0.104953991,0.27254629200000002,0.25454768,1.041905281,0.29745559599999999,0.98863095999999995,0.20027715099999999,0.890612022,0.37313734700000001,0.94653215800000001,0.63186326500000001,2.4054273159999999,1.6153565000000002E-2,0.15862841499999999,0.55666670299999998,2.7343036509999998,0.006251237,0.10684244499999999,-8.1870508999999994E-2,-0.33565927000000001,0.73712782399999999,0.94845289600000005,1167.31956,8.6863049999999997E-2,0.18634168000000001,0.46614933400000003,0.64110861200000002,0.90873388399999999,1092.821236,0.55666670299999998,0.20358627800000001,2.7343036509999998,6.2512369999999998E-3,0.10684244499999999,1214.777499,0.20027715099999999,0.22487586700000001,0.890612022,0.37313734700000001,0.94653215800000001
Dtna,472.575387065069,355.383840437194,453.219135325731,324.738819738709,291.431687615857,341.959745926761,224.939438586364,302.463643038068,396.249344456089,340.088728836013,479.734492652787,442.53709517626,296.276862680167,611.277522582971,744.779531130241,536.984142441879,-0.54307060799999995,-3.2870292999999999,1.0125030000000001E-3,1.0507384E-2,-1.4967077000000001E-2,-8.3381662999999995E-2,0.93354806800000001,0.99985749700000004,0.344196852,1.3197001269999999,0.18693515799999999,0.83232059599999997,0.486119364,2.5170503800000001,1.1834191000000001E-2,0.14301854899999999,0.80866748200000005,3.0156398000000002,0.002564377,6.5320858999999995E-2,0.36547617399999999,1.355955212,0.17511341899999999,0.726086695,422.166735,0.40972961200000002,0.17853134100000001,2.2950010340000002,2.1733064999999999E-2,0.32127962399999999,431.4533958,0.80866748200000005,0.268157849,3.0156398000000002,2.5643770000000001E-3,6.5320858999999995E-2,494.4834998,0.344196852,0.26081444199999998,1.3197001269999999,0.18693515799999999,0.83232059599999997
E2f1,945.150207040013,415.991937255941,467.772333016304,932.417777851884,445.900307305915,490.081465037636,408.980797429754,468.57812018279,284.673601457937,501.235423022845,437.404978595188,515.461348676085,537.235699826031,814.131689612915,1004.0511700724,619.467211677647,5.4213159999999998E-3,3.0339155E-2,0.97579656999999997,0.98845498399999998,0.50743732100000005,1.96866874,4.8991143000000001E-2,0.69643655199999999,0.66898932799999999,2.6621733179999998,7.7637890000000001E-3,0.22403056399999999,0.577214055,2.053583846,4.0015987000000003E-2,0.21440733000000001,0.67697457599999999,3.0196383359999999,0.002530767,6.4901482999999996E-2,7.7898659999999995E-2,0.263559814,0.79211912799999995,0.95909213500000001,593.4083748,3.5878984000000003E-2,0.20957858200000001,0.17119585200000001,0.86406976899999999,0.97117094599999998,616.0756946,0.67697457599999999,0.22419061500000001,3.0196383359999999,2.5307670000000002E-3,6.4901482999999996E-2,605.7025622,0.66898932799999999,0.25129443000000001,2.6621733179999998,7.7637890000000001E-3,0.22403056399999999
Ece1,14056.3161273133,10501.7691667044,15465.6092475987,11462.2707962591,9871.59927518701,10716.8339441657,9716.36374882215,10735.9998606392,19792.6618651224,11771.6266135144,11850.3731237675,12066.3640761084,10673.4742925218,18750.8828658085,19366.2724080583,13595.4617080357,-0.461753947,-2.4476381800000002,1.4379598E-2,7.2787919000000006E-2,-6.9704566999999995E-2,-0.33177201699999997,0.74006141599999997,0.99985749700000004,0.150738231,0.594769612,0.55199748299999996,0.97542229899999999,0.35880383100000002,2.3270209890000002,1.9964148000000001E-2,0.16957848,0.58202262199999999,2.6966562409999999,0.007003953,0.11252701,0.23755472799999999,1.0083465709999999,0.31328811299999998,0.84210772700000003,13423.56448,0.31969875399999997,0.156638106,2.041002432,4.1250584999999999E-2,0.39817934399999999,13288.03629,0.58202262199999999,0.21583122599999999,2.6966562409999999,7.0039530000000003E-3,0.11252701,15147.42186,0.150738231,0.25343969799999999,0.594769612,0.55199748299999996,0.97542229899999999
Eepd1,12434.417011638,7802.83331316496,6251.51990400504,6356.51705797646,6255.99171240985,4967.56105778108,4297.36572899314,7287.92674348462,9738.34459162724,5282.24915952032,8977.61960368275,6821.85640215974,5263.60080334904,15874.8145428114,14030.7091532983,10399.6703421925,-0.44261827799999998,-1.95821443,5.0204856999999999E-2,0.17053333800000001,9.5293036999999997E-2,0.390100579,0.69646217499999996,0.99985749700000004,0.438875454,1.4953017660000001,0.134835704,0.75341217800000004,0.51430282400000005,1.9375995939999999,5.2672091999999997E-2,0.237488809,0.83233146000000002,2.81489565,0.004879307,9.4072790000000003E-2,0.34899707800000002,1.140173342,0.25421409099999998,0.80594924499999998,8441.283964,0.35350707399999998,0.20931413600000001,1.6888829489999999,9.1241864000000006E-2,0.53120526800000001,8809.679709,0.83233146000000002,0.29568821099999998,2.81489565,4.8793070000000003E-3,9.4072790000000003E-2,9823.510604,0.438875454,0.29350293300000002,1.4953017660000001,0.134835704,0.75341217800000004
Efhd1os,156.690781923921,48.081229680359,28.3845291168367,41.7980383174982,19.5660642928692,27.4299327446438,27.2657273126481,49.3005635300515,28.7934313369141,37.8584993406204,260.41022982648,149.479505602692,44.7356073486725,132.524049046961,65.8215104340005,84.7777912546775,-1.061707725,-2.9453891240000001,3.225487E-3,2.5186796000000001E-2,-0.25560757899999997,-0.93707961100000003,0.34871760800000001,0.99453150999999995,-0.261231092,-0.75978557000000002,0.44738276999999999,0.96624791899999996,0.81580121299999997,2.0391506490000002,4.1434995000000002E-2,0.21598880100000001,1.0675549879999999,3.303554514,9.54674e-4,3.6655465999999998E-2,0.13128921399999999,0.37352239399999998,0.70875968199999995,0.943255556,76.84179562,0.49001023300000002,0.24529213699999999,1.9976597659999999,4.5753558999999999E-2,0.41573767,58.04588557,1.0675549879999999,0.32315343499999999,3.303554514,9.5467399999999997E-4,3.6655465999999998E-2,102.7936309,-0.261231092,0.34382212899999998,-0.75978557000000002,0.44738276999999999,0.96624791899999996
Ehd3,1758.92453530146,2596.96511823356,1211.01059547554,1295.73918784245,3103.79567256357,2716.67882565135,2133.85731058974,2469.06102097956,1935.4676617805,1467.12695811815,2173.09377957165,2172.90512307776,4446.02388931072,6314.73184126203,6486.79120844382,3175.61112725511,0.34586914200000002,2.02872786,4.2486017000000001E-2,0.15277359600000001,-0.119664942,-0.51979047599999995,0.60320961799999995,0.99985749700000004,1.1910693109999999,4.7513476560000001,2.0200000000000001E-6,1.0560159999999999E-3,-0.51140189599999997,-2.0676700389999998,3.8671061E-2,0.21159831800000001,0.88131729400000003,3.565233986,3.63532e-4,2.0786107000000002E-2,1.261723503,4.4516469939999999,8.5199999999999997E-6,3.3018169999999999E-3,2896.354767,0.50495352999999998,0.22587090100000001,2.2355846989999999,2.5378988000000002E-2,0.339597119,3971.105327,0.88131729400000003,0.24719760299999999,3.565233986,3.6353200000000002E-4,2.0786107000000002E-2,3628.548981,1.1910693109999999,0.25068031200000002,4.7513476560000001,2.0200000000000001E-6,1.0560159999999999E-3
Elavl2,51.9832565697701,37.650493570448,59.2512037618282,65.3763974719648,50.4598294225951,32.9159174797226,51.1226405767989,39.3682110570457,18.7696629819649,54.3746326287642,31.9822696584718,48.9488040879681,4.68792059185019,16.1999277610622,14.0146723639218,31.1416738652987,9.6881633999999994E-2,0.33398959099999997,0.73838741299999999,0.86149361400000002,0.352270743,1.338544511,0.18071900099999999,0.92559138299999999,-0.70917638599999999,-2.0940080089999999,3.6259266999999998E-2,0.45692019099999998,0.30792237,1.2087633330000001,0.22675378199999999,0.451294784,-0.93484541799999998,-2.7161307130000001,0.006604983,0.10929312099999999,-1.1297544559999999,-3.3616452300000002,7.7479600000000001E-4,6.0261597E-2,38.61817255,-0.53698935699999994,0.23290282900000001,-2.3056369000000001,2.1130929999999999E-2,0.31791641199999998,30.50034174,-0.93484541799999998,0.34418277899999999,-2.7161307130000001,6.604983E-3,0.10929312099999999,27.97841916,-0.70917638599999999,0.33866937600000002,-2.0940080089999999,3.6259266999999998E-2,0.45692019099999998
